,movie_id,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Action,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Profit
2128,tt1979388,The Good Dinosaur,The Good Dinosaur,2015,93.0,"['Adventure', 'Animation', 'Comedy']",73,"Nov 25, 2015",The Good Dinosaur,187500000.0,123087120.0,333771037.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,146271037.0
2129,tt1980209,Pain & Gain,Pain & Gain,2013,129.0,"['Action', 'Comedy', 'Crime']",33,"Apr 26, 2013",Pain & Gain,26000000.0,49875291.0,81275291.0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55275291.0
2130,tt1981107,The Young and Prodigious T.S. Spivet,The Young and Prodigious T.S. Spivet,2013,105.0,"['Action', 'Adventure', 'Comedy']",82,"Jul 31, 2015",The Young and Prodigious T.S. Spivet,33000000.0,176847.0,357687.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-32642313.0
2131,tt1981115,Thor: The Dark World,Thor: The Dark World,2013,112.0,"['Action', 'Adventure', 'Fantasy']",66,"Nov 8, 2013",Thor: The Dark World,150000000.0,206362140.0,644602516.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,494602516.0
2132,tt1981128,Geostorm,Geostorm,2017,109.0,"['Action', 'Sci-Fi', 'Thriller']",99,"Oct 20, 2017",Geostorm,100000000.0,33700160.0,220796009.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,120796009.0
2133,tt1981677,Pitch Perfect,Pitch Perfect,2012,112.0,"['Comedy', 'Music', 'Romance']",75,"Sep 28, 2012",Pitch Perfect,17000000.0,65001093.0,116044347.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,99044347.0
2134,tt1981703,The Harvest/La Cosecha,The Harvest/La Cosecha,2011,80.0,['Documentary'],22,"Jul 29, 2011",The Harvest/La Cosecha,560000.0,3709.0,3709.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-556291.0
2135,tt1984208,Moby Dick,Mo-bi-dik,2011,112.0,['Action'],31,"Jun 27, 1956",Moby Dick,4500000.0,10400000.0,10400000.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5900000.0
2136,tt1985949,The Angry Birds Movie,Angry Birds,2016,97.0,"['Action', 'Animation', 'Comedy']",77,"May 20, 2016",The Angry Birds Movie,73000000.0,107509366.0,352327887.0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,279327887.0
2137,tt1985966,Cloudy with a Chance of Meatballs 2,Cloudy with a Chance of Meatballs 2,2013,95.0,"['Adventure', 'Animation', 'Comedy']",13,"Sep 27, 2013",Cloudy with a Chance of Meatballs 2,78000000.0,119793567.0,274392649.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,196392649.0
2138,tt1986015,Going Under,Going Under,2011,83.0,"['Action', 'Horror', 'Thriller']",85,"Dec 31, 1990",Going Under,500000.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-500000.0
2139,tt2950444,Going Under,Going Under,2013,49.0,['Drama'],85,"Dec 31, 1990",Going Under,500000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-500000.0
2140,tt1987680,The Upside,The Upside,2017,126.0,"['Comedy', 'Drama']",85,"Jan 11, 2019",The Upside,37500000.0,108235497.0,119024536.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,81524536.0
2141,tt1989646,Theresa Is a Mother,Theresa Is a Mother,2012,105.0,"['Comedy', 'Drama', 'Music']",40,"Sep 29, 2015",Theresa Is a Mother,200000.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,-200000.0
2142,tt1990314,Robot & Frank,Robot & Frank,2012,89.0,"['Comedy', 'Crime', 'Drama']",26,"Aug 17, 2012",Robot & Frank,2500000.0,3317468.0,4934356.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2434356.0
2143,tt1991199,Teeth and Blood,Teeth and Blood,2015,96.0,"['Action', 'Horror']",63,"Mar 10, 2015",Teeth and Blood,300000.0,0.0,0.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-300000.0
2144,tt1991245,Chernobyl Diaries,Chernobyl Diaries,2012,86.0,"['Horror', 'Mystery', 'Thriller']",18,"May 25, 2012",Chernobyl Diaries,1000000.0,18119640.0,42411721.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,41411721.0
2145,tt1995477,Always Woodstock,There's Always Woodstock,2014,97.0,"['Comedy', 'Music', 'Romance']",57,"Nov 14, 2014",Always Woodstock,2400000.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,-2400000.0
2146,tt1999192,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,89.0,"['Comedy', 'Documentary']",75,"Sep 9, 2011",Kevin Hart: Laugh at My Pain,750000.0,7706436.0,7712436.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6962436.0
2147,tt1999890,Hell Fest,Hell Fest,2018,89.0,['Horror'],20,"Sep 28, 2018",Hell Fest,5500000.0,11107431.0,18119231.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,12619231.0
2148,tt2002718,Machete Kills,Machete Kills,2013,107.0,"['Action', 'Crime', 'Sci-Fi']",58,"Oct 11, 2013",Machete Kills,20000000.0,8008161.0,18273009.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-1726991.0
2149,tt2004420,Neighbors,Neighbors,2014,97.0,['Comedy'],64,"May 9, 2014",Neighbors,18000000.0,150086800.0,270944428.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,252944428.0
2150,tt3638264,Neighbors,Neighbors,2013,22.0,"['Documentary', 'Drama']",64,"May 9, 2014",Neighbors,18000000.0,150086800.0,270944428.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,252944428.0
2151,tt9386300,Neighbors,Neighbors,2018,74.0,['Documentary'],64,"May 9, 2014",Neighbors,18000000.0,150086800.0,270944428.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,252944428.0
2152,tt9392532,Neighbors,Neighbors,2018,90.0,"['Comedy', 'Drama']",64,"May 9, 2014",Neighbors,18000000.0,150086800.0,270944428.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,252944428.0
2153,tt9702034,Neighbors,Neighbors,2012,,['Drama'],64,"May 9, 2014",Neighbors,18000000.0,150086800.0,270944428.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,252944428.0
2154,tt2005151,War Dogs,War Dogs,2016,114.0,"['Comedy', 'Crime', 'Drama']",45,"Aug 19, 2016",War Dogs,50000000.0,43034523.0,86234503.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36234503.0
2155,tt2005164,Breathless,Breathless,2012,92.0,"['Comedy', 'Thriller']",9,"May 13, 1983",Breathless,7000000.0,19910002.0,19910002.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12910002.0
2156,tt4898344,Breathless,Breathless,2015,,['Crime'],9,"May 13, 1983",Breathless,7000000.0,19910002.0,19910002.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12910002.0
2157,tt9266874,Breathless,Breathless,2018,70.0,['Documentary'],9,"May 13, 1983",Breathless,7000000.0,19910002.0,19910002.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,12910002.0
2158,tt2005374,The Frozen Ground,The Frozen Ground,2013,105.0,"['Crime', 'Drama', 'Mystery']",22,"Aug 23, 2013",The Frozen Ground,19200000.0,0.0,5617460.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-13582540.0
2159,tt2006051,Ali,Ali,2012,88.0,['Drama'],45,"Dec 25, 2001",Ali,109000000.0,58183966.0,87683966.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-21316034.0
2160,tt7425522,Ali,Ali,2019,130.0,"['Adventure', 'Sport']",45,"Dec 25, 2001",Ali,109000000.0,58183966.0,87683966.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-21316034.0
2161,tt9861522,Ali,Ali,2019,110.0,['Drama'],45,"Dec 25, 2001",Ali,109000000.0,58183966.0,87683966.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-21316034.0
2162,tt2006295,The 33,The 33,2015,127.0,"['Biography', 'Drama', 'History']",78,"Nov 13, 2015",The 33,25000000.0,12227722.0,28400715.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,3400715.0
2163,tt2011159,No Good Deed,No Good Deed,2014,84.0,"['Action', 'Crime', 'Drama']",44,"Sep 12, 2014",No Good Deed,13200000.0,52543632.0,54323210.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41123210.0
2164,tt2011276,Banshee Chapter,Banshee Chapter,2013,87.0,"['Horror', 'Sci-Fi', 'Thriller']",30,"Jan 10, 2014",Banshee Chapter,950000.0,0.0,78122.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,-871878.0
2165,tt2015381,Guardians of the Galaxy,Guardians of the Galaxy,2014,121.0,"['Action', 'Adventure', 'Comedy']",14,"Aug 1, 2014",Guardians of the Galaxy,170000000.0,333172112.0,770867516.0,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,600867516.0
2166,tt2017020,The Smurfs 2,The Smurfs 2,2013,105.0,"['Adventure', 'Animation', 'Comedy']",33,"Jul 31, 2013",The Smurfs 2,110000000.0,71017784.0,348547523.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,238547523.0
2167,tt2017486,Closer to the Moon,Closer to the Moon,2014,112.0,"['Comedy', 'Crime', 'Drama']",10,"Apr 17, 2014",Closer to the Moon,1500000.0,0.0,5396.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-1494604.0
2168,tt2020110,The Kick,The Kick,2011,94.0,"['Action', 'Sport']",25,"Dec 31, 2011",The Kick,3500000.0,0.0,40622.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,-3459378.0
2169,tt2023453,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,2012,94.0,"['Comedy', 'Family']",17,"Aug 3, 2012",Diary of a Wimpy Kid: Dog Days,22000000.0,49008662.0,77229695.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,55229695.0
2170,tt2024432,Identity Thief,Identity Thief,2013,111.0,"['Adventure', 'Comedy', 'Crime']",32,"Feb 8, 2013",Identity Thief,35000000.0,134506920.0,175361578.0,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,140361578.0
2171,tt2024469,Non-Stop,Non-Stop,2014,106.0,"['Action', 'Mystery', 'Thriller']",2,"Feb 28, 2014",Non-Stop,50000000.0,91742160.0,222383055.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,172383055.0
2172,tt2024506,Straight A's,Straight A's,2013,91.0,"['Comedy', 'Drama']",87,"Mar 19, 2013",Straight A's,2000000.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-2000000.0
2173,tt2024544,12 Years a Slave,12 Years a Slave,2013,134.0,"['Biography', 'Drama', 'History']",18,"Oct 18, 2013",12 Years a Slave,20000000.0,56671993.0,181025343.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,161025343.0
2174,tt2025690,The Finest Hours,The Finest Hours,2016,117.0,"['Action', 'Drama', 'History']",36,"Jan 29, 2016",The Finest Hours,70000000.0,27569558.0,49252761.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-20747239.0
2175,tt2025702,The Wash,The Wash,2011,,['Thriller'],100,"Nov 14, 2001",The Wash,4000000.0,10097096.0,10097096.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6097096.0
2176,tt2032557,The Reluctant Fundamentalist,The Reluctant Fundamentalist,2012,130.0,"['Drama', 'Thriller']",42,"Apr 26, 2013",The Reluctant Fundamentalist,15000000.0,528731.0,528731.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-14471269.0
2177,tt2032572,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,2016,128.0,"['Action', 'Drama', 'History']",40,"Nov 11, 2016",USS Indianapolis: Men of Courage,40000000.0,0.0,1663785.0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,-38336215.0
2178,tt2033424,The Outsiders,The Outsiders,2011,110.0,['Drama'],94,"Mar 25, 1983",The Outsiders,10000000.0,25697647.0,25697647.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,15697647.0
2179,tt5849128,The Outsiders,The Outsiders,2016,93.0,['Documentary'],94,"Mar 25, 1983",The Outsiders,10000000.0,25697647.0,25697647.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,15697647.0
2180,tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"['Drama', 'Horror', 'Thriller']",90,"Mar 1, 2013",The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,21448707.0
2181,tt2034800,The Great Wall,The Great Wall,2016,103.0,"['Action', 'Adventure', 'Fantasy']",92,"Feb 17, 2017",The Great Wall,150000000.0,45157105.0,334486852.0,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,184486852.0
2182,tt7535780,The Great Wall,The Great Wall,2017,72.0,['Documentary'],92,"Feb 17, 2017",The Great Wall,150000000.0,45157105.0,334486852.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,184486852.0
2183,tt2035599,"Pink Ribbons, Inc.","Pink Ribbons, Inc.",2011,97.0,['Documentary'],76,"Jun 1, 2012","Pink Ribbons, Inc.",1200000.0,26608.0,26608.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-1173392.0
2184,tt2039338,Flatliners,Flatliners,2017,109.0,"['Drama', 'Horror', 'Mystery']",28,"Aug 10, 1990",Flatliners,26000000.0,61308153.0,61308153.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,35308153.0
2185,tt2039338,Flatliners,Flatliners,2017,109.0,"['Drama', 'Horror', 'Mystery']",11,"Sep 29, 2017",Flatliners,20000000.0,16883115.0,45173738.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,25173738.0
2186,tt2040578,Alien Uprising,U.F.O.,2012,101.0,"['Comedy', 'Horror', 'Sci-Fi']",44,"Jun 21, 2013",Alien Uprising,2500000.0,0.0,0.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,-2500000.0
2187,tt2042568,Inside Llewyn Davis,Inside Llewyn Davis,2013,104.0,"['Drama', 'Music']",94,"Dec 6, 2013",Inside Llewyn Davis,11000000.0,13248209.0,32943247.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,21943247.0
2188,tt2042684,The Muse,The Muse,2011,58.0,"['Horror', 'Mystery', 'Thriller']",94,"Aug 27, 1999",The Muse,15000000.0,11614954.0,11614954.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,-3385046.0
2189,tt2076954,The Muse,The Muse,2014,90.0,"['Horror', 'Music', 'Thriller']",94,"Aug 27, 1999",The Muse,15000000.0,11614954.0,11614954.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,-3385046.0
2190,tt2044843,Possession,Possession,2012,90.0,"['Drama', 'Mystery']",90,"Aug 16, 2002",Possession,25000000.0,10103647.0,14805812.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-10194188.0
2191,tt2359241,Possession,Possession,2012,80.0,['Horror'],90,"Aug 16, 2002",Possession,25000000.0,10103647.0,14805812.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-10194188.0
2192,tt2998154,Possession,Possession,2013,82.0,['Drama'],90,"Aug 16, 2002",Possession,25000000.0,10103647.0,14805812.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-10194188.0
2193,tt2048865,AWOL-72,AWOL-72,2015,82.0,"['Action', 'Thriller']",65,"Dec 31, 2015",AWOL-72,3000000.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-3000000.0
2194,tt2049518,Sanctuary; Quite a Conundrum,Sanctuary; Quite a Conundrum,2012,82.0,"['Comedy', 'Horror', 'Thriller']",39,"Aug 26, 2014",Sanctuary; Quite a Conundrum,200000.0,0.0,0.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-200000.0
2195,tt2052015,Water & Power,Water & Power,2013,88.0,"['Crime', 'Drama']",12,"May 2, 2014",Water & Power,600000.0,42557.0,42557.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-557443.0
2196,tt2053463,Side Effects,Side Effects,2013,106.0,"['Crime', 'Drama', 'Mystery']",32,"Feb 8, 2013",Side Effects,30000000.0,32172757.0,66742138.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,36742138.0
2197,tt2053463,Side Effects,Side Effects,2013,106.0,"['Crime', 'Drama', 'Mystery']",29,"Sep 9, 2005",Side Effects,200000.0,44701.0,44701.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,-155299.0
2198,tt2057392,Eye in the Sky,Eye in the Sky,2015,102.0,"['Drama', 'Thriller', 'War']",75,"Mar 11, 2016",Eye in the Sky,13000000.0,18704596.0,35402802.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,22402802.0
2199,tt2058107,The Railway Man,The Railway Man,2013,116.0,"['Biography', 'Drama', 'Romance']",33,"Apr 11, 2014",The Railway Man,18000000.0,4438438.0,23910210.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,5910210.0
2200,tt2058673,Point Break,Point Break,2015,114.0,"['Action', 'Crime', 'Sport']",100,"Dec 25, 2015",Point Break,100000000.0,28782481.0,126704591.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26704591.0
2201,tt2058673,Point Break,Point Break,2015,114.0,"['Action', 'Crime', 'Sport']",41,"Jul 12, 1991",Point Break,24000000.0,43218387.0,83531958.0,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,59531958.0
2202,tt2059171,13 Sins,13 Sins,2014,93.0,"['Horror', 'Thriller']",51,"Apr 18, 2014",13 Sins,4000000.0,9134.0,47552.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-3952448.0
2203,tt2061758,Moulin Rouge,Mûran rûju no seishun,2011,110.0,['Documentary'],61,"May 18, 2001",Moulin Rouge,53000000.0,57386369.0,179200588.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,126200588.0
2204,tt2066051,Rocketman,Rocketman,2019,121.0,"['Biography', 'Drama', 'Music']",71,"May 31, 2019",Rocketman,41000000.0,57342725.0,108642725.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,67642725.0
2205,tt2066891,Home Movies,Home Movies,2011,77.0,"['Documentary', 'Family']",16,"May 16, 1980",Home Movies,400000.0,89134.0,89134.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-310866.0
2206,tt2375127,Home Movies,Home Movies,2010,,['Documentary'],16,"May 16, 1980",Home Movies,400000.0,89134.0,89134.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,-310866.0
2207,tt2069843,Maniac,Maniac,2011,160.0,"['Action', 'Horror', 'Thriller']",28,"Jan 1, 1980",Maniac,350000.0,10000000.0,10000000.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9650000.0
2208,tt2103217,Maniac,Maniac,2012,89.0,"['Horror', 'Thriller']",28,"Jan 1, 1980",Maniac,350000.0,10000000.0,10000000.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,9650000.0
2209,tt2071441,Dangerous Liaisons,Wi-heom-han gyan-gye,2012,110.0,"['Drama', 'Mystery', 'Romance']",31,"Nov 9, 2012",Dangerous Liaisons,24200000.0,17000.0,10447579.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,-13752421.0
2210,tt2071441,Dangerous Liaisons,Wi-heom-han gyan-gye,2012,110.0,"['Drama', 'Mystery', 'Romance']",88,"Dec 21, 1988",Dangerous Liaisons,14000000.0,34700000.0,34700000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,20700000.0
2211,tt2072962,The Client,Eui-roi-in,2011,123.0,"['Drama', 'Thriller']",63,"Jul 20, 1994",The Client,45000000.0,92115211.0,117615211.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,72615211.0
2212,tt2073661,Dawn Patrol,Stranded,2014,88.0,"['Drama', 'Thriller']",32,"Jun 5, 2015",Dawn Patrol,3500000.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-3500000.0
2213,tt2075392,Home,Yurt,2011,76.0,['Drama'],44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,255997896.0
2214,tt2075392,Home,Yurt,2011,76.0,['Drama'],56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-12000000.0
2215,tt2075392,Home,Yurt,2011,76.0,['Drama'],60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,44293168.0
2216,tt2089701,Home,Home,2011,7.0,"['Documentary', 'Drama', 'Family']",44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,255997896.0
2217,tt2089701,Home,Home,2011,7.0,"['Documentary', 'Drama', 'Family']",56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,-12000000.0
2218,tt2089701,Home,Home,2011,7.0,"['Documentary', 'Drama', 'Family']",60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,44293168.0
2219,tt2093100,Home,Dom,2011,127.0,['Drama'],44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,255997896.0
2220,tt2093100,Home,Dom,2011,127.0,['Drama'],56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-12000000.0
2221,tt2093100,Home,Dom,2011,127.0,['Drama'],60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,44293168.0
2222,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,255997896.0
2223,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,-12000000.0
2224,tt2224026,Home,Home,2015,94.0,"['Adventure', 'Animation', 'Comedy']",60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,44293168.0
2225,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,255997896.0
2226,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,-12000000.0
2227,tt2372760,Home,Hemma,2013,90.0,"['Drama', 'Romance']",60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,44293168.0
2228,tt2393825,Home,Home,2013,112.0,['Drama'],44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,255997896.0
2229,tt2393825,Home,Home,2013,112.0,['Drama'],56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,-12000000.0
2230,tt2393825,Home,Home,2013,112.0,['Drama'],60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,44293168.0
2231,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,255997896.0
2232,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,-12000000.0
2233,tt2545384,Home,Home,2016,87.0,"['Drama', 'Horror', 'Thriller']",60,"Apr 23, 2009",Home,500000.0,15433.0,44793168.0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,44293168.0
2234,tt2650038,Home,Home,2012,3.0,"['Biography', 'Documentary']",44,"Mar 27, 2015",Home,130000000.0,177397510.0,385997896.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,255997896.0
2235,tt2650038,Home,Home,2012,3.0,"['Biography', 'Documentary']",56,"Jun 5, 2009",Home,12000000.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,-12000000.0
